"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Matt","Hedges","Matt Hedges","FCD",2019,3146,"CB",13,3,11.2425828654047,0.0769230769230769,1,1.548,0.201941151639564,-0.547539150433036,7,17.58965323595,0,0.749389178355711,-0.749389178355711,2.29692832878875,0.453738278951273,0.849706660926291,0.119041473110234,0.107055596907959,-0.0421183961871567,-0.107055596907959,575,"FCD",3146,"CB",0.396694214876033,0.0915448188175461,0.0305149396058487,0.0472230637131505,0.00616222204621683,-0.0167081241073018,0.213604577240941,0,0.0228675655188011,-0.0228675655188011,0.0700906292319516,0.0138457961790598,0.0259287474408531,575,340,272,"Hedges"
"Frankie","Amaya","Frankie Amaya","CIN",2019,1313,"CAM",16,5,26.9321377910833,0.1875,0,0.731,0.0214964950678833,-0.731488725300659,25,20.7829906464071,0,1.55400911644831,-1.55400911644831,2.28549784174897,0,0.296766031614739,0.0457180453312912,0.0621603646579326,-0.0457180453312912,-0.0621603646579326,172,"CIN",1313,"CAM",1.16984006092917,0.365575019040366,0,0.0534828009359203,0.00157171631874851,-0.0534828009359203,1.82787509520183,0,0.113621382466899,-0.113621382466899,0.167104183402819,0,0.0216980495316184,172,235,17,"Amaya"
"Andy","Polo","Andy Polo","POR",2019,1161,"CM",15,3,22.4409581339473,0.133333333333333,0,0.93,0.104566016700053,-0.930465281540945,16,23.5729496977608,1,1.34038814817416,-0.340388148174161,2.27085342971511,0,0.713867035630754,0.0620310187693964,0.0837742592608851,-0.0620310187693964,-0.0212742592608851,150,"POR",1161,"CM",1.24031007751938,0.248062015503876,0,0.0769376976984761,0.00864628561860905,-0.0769376976984761,1.32299741602067,0.082687338501292,0.110833128531197,-0.0281457900299048,0.187770826229673,0,0.059027765220114,150,266,146,"Polo"
"Amro","Tarek","Amro Tarek","NYRB",2019,1581,"CB",8,4,11.2716236689012,0.125,1,0.809,0.556555147453489,0.191350794024566,9,13.2683178350486,1,1.41096596964074,-0.410965969640741,2.21961517561618,0.619198610944171,0.466119550330116,0.101081150746929,0.156773996626749,0.0239188492530707,-0.0456628855156379,156,"NYRB",1581,"CB",0.485768500948767,0.242884250474383,0.0607210626185958,0.0491020390725121,0.0337946199592251,0.0116190235460837,0.546489563567362,0.0607210626185958,0.0856753529952632,-0.0249542903766674,0.134777392067775,0.0375983976284886,0.0283032744033467,156,247,278,"Tarek"
"Michaell","Chirinos","Michaell Chirinos","VAN",2019,431,"Wing",10,6,15.5736488285522,0.1,1,1.718,-0.127464940384879,-0.717750262985015,6,24.9771217502921,1,0.500478334749675,0.499521665250325,2.21822859773469,0.997169931631453,1.31637437084223,0.171775026298501,0.0834130557916125,-0.0717750262985015,0.0832536108750541,NA,"VAN",431,"Wing",2.22737819025522,1.33642691415313,0.222737819025522,0.382607947207799,-0.0283912628235461,-0.159870128182277,1.33642691415313,0.222737819025522,0.111475452751668,0.111262366273854,0.494083399959467,0.222107455769419,0.293206356382493,NA,353,317,"Chirinos"
"Rudy","Camacho","Rudy Camacho","MTL",2019,1570,"CB",9,3,11.4001743162673,0.222222222222222,1,1.552,-0.13980528756033,-0.552170143974876,5,19.1795822221415,0,0.662673123503116,-0.662673123503116,2.21484326747799,0.614550239148545,0.938032014333212,0.172463349330542,0.132534624700623,-0.0613522382194306,-0.132534624700623,749,"MTL",1570,"CB",0.55031847133758,0.18343949044586,0.0611464968152866,0.0949097667653427,-0.00854860357056792,-0.0337632699500561,0.305732484076433,0,0.0405201400358593,-0.0405201400358593,0.135429906801202,0.0375775942409301,0.0573573715770627,749,341,288,"Camacho"
"Hector","Jimenez","Hector Jimenez","CLB",2019,1721,"FB/WB",7,3,20.9469847818888,0.428571428571429,1,0.44,0.332401379404233,0.559857156124577,16,17.8467554948962,2,1.74975972921002,0.25024027078998,2.18990257308544,0.0842530217827158,0.209431358790313,0.0628775491250605,0.109359983075626,0.0799795937320824,0.0156400169243737,200,"CLB",1721,"FB/WB",0.390470656595003,0.167344567112144,0.0557815223707147,0.0245518378919469,0.0185418549812936,0.0312296844787678,0.892504357931435,0.111563044741429,0.0976042614783044,0.0139587832631249,0.122156099370251,0.00469976181937287,0.011682400025491,200,175,261,"Jimenez"
"Josh","Perez","Josh Perez","LAFC",2019,513,"Wing",12,5,16.7574961637705,0.0833333333333333,1,1.536,-0.0237447337714258,-0.536429841280743,6,18.1783155333702,1,0.600574111108078,0.399425888891922,2.13700395238882,0.00153660126275428,0.397948537189575,0.128035820106729,0.10009568518468,-0.0447024867733953,0.066570981481987,76,"LAFC",513,"Wing",2.24561403508772,0.935672514619883,0.187134502923977,0.287519034625636,-0.00444345895137793,-0.10038453170166,1.12280701754386,0.187134502923977,0.112388137751219,0.0747463651727573,0.399907172376855,0.000287551113497877,0.0744699016962947,76,337,277,"Perez"
"David","Guzman","David Guzman","POR, CLB",2019,1596,"CDM",21,3,25.5368279578019,0.476190476190476,0,0.927,-0.337459378283602,-0.926680561417386,13,22.7069233799385,1,1.20003723545726,-0.200037235457256,2.12671779687464,0,0.756244194107952,0.0441276457817803,0.0923105565736351,-0.0441276457817803,-0.0153874796505582,320,"POR, CLB",1596,"CDM",1.26315789473684,0.180451127819549,0,0.0557401841454067,-0.0202983084681866,-0.0557401841454067,0.781954887218045,0.0601503759398496,0.0721826908545718,-0.0120323149147222,0.127922874999978,0,0.0454883725779219,320,265,233,"Guzman"
"Joao","Plata","Joao Plata","RSL",2019,375,"Wing",14,5,22.5316772719,0.428571428571429,1,1.618,-0.337662484181811,-0.617502748932133,5,17.7605755647227,0,0.506671074621012,-0.506671074621012,2.12417382355314,1.78974035742586,2.09874056079068,0.115535910638009,0.101334214924202,-0.0441073392094381,-0.101334214924202,856,"RSL",375,"Wing",3.584,1.28,0.256,0.414080703726626,-0.0864415959505437,-0.158080703726626,1.28,0,0.129707795102979,-0.129707795102979,0.543788498829605,0.45817353150102,0.537277583562415,856,346,337,"Plata"
"Nick","Lima","Nick Lima","SJE",2019,1963,"FB/WB",17,4,29.2736489210625,0.0588235294117647,1,0.573,-0.365011593960631,0.427157753252269,20,20.9045621057335,2,1.54004560708986,0.459954392910141,2.11288785383759,0.649088716826989,0.315864875955909,0.0336966027498665,0.0770022803544929,0.0251269266618982,0.0229977196455071,218,"SJE",1963,"FB/WB",0.831380539989812,0.195618950585838,0.0489047376464595,0.0280146997900062,-0.0178507962405607,0.0208900378564533,0.97809475292919,0.097809475292919,0.075315526378312,0.022493948914607,0.103330226168318,0.0317435134057009,0.0154472888903552,218,202,318,"Lima"
"Efrain","Alvarez","Efrain Alvarez","LAG",2019,576,"Wing",12,5,24.4379144245978,0.25,0,0.703,0.666218579262403,-0.703344387142211,12,18.2005744340814,3,1.40348144400057,1.59651855599943,2.10682583114278,0,0.332962530359366,0.0586120322618509,0.116956787000048,-0.0586120322618509,0.133043212999952,76,"LAG",576,"Wing",2,0.833333333333333,0,0.117224064523702,0.111036429877067,-0.117224064523702,2,0.5,0.233913574000096,0.266086425999904,0.351137638523797,0,0.0554937550598944,76,229,179,"Alvarez"
"Reggie","Cannon","Reggie Cannon","FCD",2019,2474,"FB/WB",10,1,22.6603325120457,0.1,1,0.52,-0.345615835122794,0.479571043635008,13,17.6232799747571,1,1.57900622773292,-0.579006227732917,2.09943518409791,0.733509513137592,0.345477562494984,0.0520428956364992,0.121462017517917,0.0479571043635008,-0.0445389405948398,80,"FCD",2474,"FB/WB",0.388035569927243,0.0388035569927243,0.0388035569927243,0.020194494668973,-0.0134111237557754,0.0186090623237513,0.504446240905416,0.0388035569927243,0.0612710581497009,-0.0224675011569766,0.0814655528186739,0.02846277819774,0.0134057582859816,80,192,311,"Cannon"
"Micheal","Azira","Micheal Azira","MTL, CHI",2019,1797,"CM",11,3,21.5698755576673,0.272727272727273,0,1.409,0.0907710859782698,-1.4088939285004,13,24.5194555060612,1,0.670211076157136,0.329788923842864,2.07910500465753,0,1.57382473606439,0.128081266227309,0.0515546981659336,-0.128081266227309,0.0253683787571434,147,"MTL, CHI",1797,"CM",0.587646076794658,0.160267111853088,0,0.0752664536093702,0.00484920659650189,-0.0752664536093702,0.69449081803005,0.0534223706176962,0.0358042645025515,0.0176181061151446,0.111070718111922,0,0.0840774483373296,147,324,217,"Azira"
"Wilfried","Zahibo","Wilfried Zahibo","NER",2019,1626,"CM",14,2,16.7754871854123,0.357142857142857,1,1.533,-0.578241920715702,-0.532815140753967,11,29.1876489776612,1,0.544484076450374,0.455515923549626,2.07729921720434,0.625506245969844,0.997275657362905,0.10948679576814,0.0494985524045794,-0.0380582243395691,0.0414105385045115,583,"NER",1626,"CM",0.826568265682657,0.118081180811808,0.0590405904059041,0.0904983108932231,-0.034139744396499,-0.0314577204873191,0.649446494464945,0.0590405904059041,0.0321466613402435,0.0268939290656606,0.122644972233467,0.0369302580646402,0.058879743608142,583,335,306,"Zahibo"
"Franco","Escobar","Franco Escobar","ATL",2019,2156,"FB/WB",7,2,14.5967354527009,0.142857142857143,1,0.786,0.0176464973291058,0.213845508807807,12,18.655163717925,2,1.28638773659838,0.713612263401615,2.07254222779058,0.655088508112584,0.29711965222582,0.112307784456028,0.107198978049865,0.0305493584011152,0.0594676886168012,300,"ATL",2156,"FB/WB",0.311688311688312,0.0890538033395176,0.0445269016697588,0.0350050237265541,0.000785743851388757,0.00952187794320474,0.534322820037106,0.0890538033395176,0.0572788602566999,0.0317749430828177,0.092283883983254,0.029169061585718,0.013229817538812,300,243,262,"Escobar"
"Harry","Novillo","Harry Novillo","MTL",2019,483,"Wing",11,4,25.5363120631493,0.272727272727273,1,0.555,-0.0792768775513993,0.444761285978732,12,18.8470802420895,2,1.51562388165983,0.484376118340172,2.0708625956811,0.821862230565975,0.420529297668575,0.0504762467292061,0.126301990138319,0.0404328441798848,0.0403646765283477,617,"MTL",483,"Wing",2.18633540372671,0.795031055900621,0.198757763975155,0.110358005271308,-0.0157568949170483,0.0883997587038475,2.38509316770186,0.397515527950311,0.301242013746053,0.0962735142042578,0.411600019017361,0.163351499242927,0.0835834628906485,617,198,281,"Novillo"
"Cole","Bassett","Cole Bassett","COL",2019,1124,"CM",13,7,18.4307859409726,0.307692307692308,2,1.322,0.86514018437553,0.678273567030137,12,23.0544316175182,1,0.731609381271558,0.268390618728442,2.05333581424142,2.26959725988131,0.86503763317856,0.101671264074605,0.0609674484392965,0.052174889771549,0.0223658848940369,84,"COL",1124,"CM",1.11032028469751,0.597864768683274,0.170818505338078,0.112887666872871,0.0738909766014688,0.0579308384652074,1.02491103202847,0.0854092526690391,0.0624862105000618,0.0229230421689773,0.175373877372933,0.193844605826162,0.0738822177803753,84,313,391,"Bassett"
"Steven","Beitashour","Steven Beitashour","LAFC",2019,2003,"FB/WB",6,1,19.5220788823785,0.333333333333333,1,0.561,0.265108812359914,0.438865265603389,17,18.3624755574259,2,1.48292791502679,0.517072084973214,2.0440626494234,0.526427964619333,0.260076976316215,0.0935224557327685,0.087231053825105,0.0731442109338982,0.0304160049984244,298,"LAFC",2003,"FB/WB",0.287568647029456,0.0479281078382426,0.0479281078382426,0.0268941260619444,0.0127061637476544,0.0210339817762982,0.814777833250125,0.0958562156764853,0.0710739290277441,0.0247822866487412,0.0979680550896885,0.025230696257342,0.0124649973671276,298,201,247,"Beitashour"
"Doneil","Henry","Doneil Henry","VAN",2019,2283,"CB",12,6,10.380651748928,0.25,4,1.47,0.991424671009154,2.52989753168452,2,11.8958052465219,0,0.570875218370203,-0.570875218370203,2.04097768668569,2.15001299599724,0.981828829605896,0.12250853902629,0.285437609185101,0.210824794307043,-0.285437609185101,204,"VAN",2283,"CB",0.504599211563732,0.252299605781866,0.168199737187911,0.0618177122024908,0.0416893422763376,0.10638202498542,0.0840998685939553,0,0.0240052654242398,-0.0240052654242398,0.0858229776267306,0.0904079052193322,0.0412858377758064,204,330,454,"Henry"
"J.J.","Williams","J.J. Williams","CLB",2019,355,"F",7,1,11.536748070072,0,0,1.727,-1.47610242776513,-1.7267215213777,3,15.6112520468202,0,0.310328660210174,-0.310328660210174,2.03705018158787,0,0.928429405867765,0.246674503053956,0.103442886736725,-0.246674503053956,-0.103442886736725,150,"CLB",355,"F",1.89295774647887,0.270422535211268,0,0.466944411414813,-0.399171360747753,-0.466944411414813,0.811267605633803,0,0.0839198630427511,-0.0839198630427511,0.550864274457564,0,0.251068233699452,150,354,229,"Williams"
"Eddie","Segura","Eddie Segura","LAFC",2019,3187,"CB",16,2,11.8467778554204,0,1,1.405,-0.611345025248503,-0.405074483895974,4,20.5633075370372,0,0.62765632644675,-0.62765632644675,2.03273081034272,0.354234505603356,0.917607462313154,0.0878171552434984,0.156914081611687,-0.0253171552434984,-0.156914081611687,212,"LAFC",3187,"CB",0.481957954188892,0.0602447442736115,0.0301223721368058,0.0423241764838449,-0.0184151623545203,-0.0122018043470391,0.120489488547223,0,0.0189064974392494,-0.0189064974392494,0.0612306739230943,0.0106703836014817,0.0276405134553068,212,323,352,"Segura"
"Russell","Teibert","Russell Teibert","VAN",2019,2333,"CM",8,2,22.5673621579046,0.375,0,0.442,-0.142022463587525,-0.441708198545333,14,25.790695930298,3,1.57323119948204,1.42676880051796,2.01493939802738,0,0.278743595766605,0.0552135248181666,0.11237365710586,-0.0552135248181666,0.101912057179854,190,"VAN",2333,"CM",0.329189884269181,0.0822974710672953,0,0.0181757338449858,-0.00584404479400016,-0.0181757338449858,0.576082297471067,0.123446206600943,0.0647364745607699,0.0587097320401731,0.0829122084057557,0,0.011469946503898,190,177,169,"Teibert"
"Victor","Ulloa","Victor Ulloa","CIN",2019,2094,"CDM",9,3,29.0181834570711,0.333333333333333,1,0.363,-0.269490458502888,0.636703213869774,24,22.5417456661637,1,1.64548041792437,-0.645480417924366,2.00877720405459,0.105956714997936,0.13863774043141,0.0403663095700251,0.0685616840801819,0.070744801541086,-0.0268950174135152,212,"CIN",2094,"CDM",0.412607449856734,0.137535816618911,0.0458452722063037,0.0166554400518155,-0.0123548634270665,0.0291898321544882,1.10028653295129,0.0458452722063037,0.075437497669885,-0.0295922254635812,0.0920929377217005,0.00485761444116614,0.00635588494814489,212,157,292,"Ulloa"
"Luis","Caicedo","Luis Caicedo","NER",2019,2525,"CM",22,2,26.062021156967,0.5,0,1.024,-0.939197253094281,-1.02388000766748,8,24.38603747421,0,0.983514667428938,-0.983514667428938,2.00739467509642,0,0.688134939284362,0.0465400003485219,0.122939333428617,-0.0465400003485219,-0.122939333428617,300,"NER",2525,"CM",0.836435643564356,0.076039603960396,0,0.0389277151430013,-0.0357080935829905,-0.0389277151430013,0.304158415841584,0,0.0373930329002686,-0.0373930329002686,0.0763207480432699,0,0.026162754127247,300,280,88,"Caicedo"
"Anibal","Godoy","Anibal Godoy","SJE",2019,1452,"CM",6,2,23.458165659867,0,0,0.337,-0.169508667341143,-0.337310974194063,14,24.0658900514962,1,1.62999521264911,-0.629995212649112,1.96730618684317,0,0.0529205024152695,0.0562184956990105,0.116428229474937,-0.0562184956990105,-0.0449996580463651,498,"SJE",1452,"CM",0.396694214876033,0.132231404958678,0,0.0223015520128306,-0.0112071846175962,-0.0223015520128306,0.925619834710744,0.0661157024793388,0.107768278522255,-0.0416525760429165,0.130069830535086,0,0.00349887619274509,498,145,234,"Godoy"
"Michael","Boxall","Michael Boxall","MIN",2019,2768,"CB",10,3,10.86911665481,0.3,2,1.182,0.491733982870475,0.818469453409416,7,16.7320086902346,0,0.762182347960552,-0.762182347960552,1.94371289455114,1.78351428843694,0.995747629196118,0.118153054659058,0.108883192565793,0.0818469453409416,-0.108883192565793,317,"MIN",2768,"CB",0.346820809248555,0.104046242774566,0.069364161849711,0.0409779380320434,0.0170543577874153,0.0283862238176676,0.242774566473988,0,0.0264340698714642,-0.0264340698714642,0.0674120079035076,0.0618559868822059,0.0345345998565128,317,297,390,"Boxall"
"Joevin","Jones","Joevin Jones","SEA",2019,999,"FB/WB",14,7,27.1204861010519,0.285714285714286,0,0.509,-0.13541247518374,-0.508521819274308,17,18.9965725744898,2,1.42784569621103,0.572154303788968,1.93636751548534,0,0.359497034354409,0.036322987091022,0.0839909233065313,-0.036322987091022,0.0336561355169981,529,"SEA",999,"FB/WB",1.34534534534535,0.672672672672673,0,0.0488669616119455,-0.0130126102278669,-0.0488669616119455,1.63363363363363,0.192192192192192,0.137210397233493,0.0549817949586996,0.186077358845438,0,0.0345462615595829,529,188,84,"Jones"
"Brian","Rodriguez","Brian Rodriguez","LAFC",2019,403,"Wing",17,5,22.7739744731461,0.176470588235294,0,1.214,-0.731505932497102,-1.21374146465222,11,15.2475576213761,0,0.699687576760686,-0.699687576760686,1.91342904141291,0,0.975985806506605,0.0713965567442482,0.0636079615236988,-0.0713965567442482,-0.0636079615236988,NA,"LAFC",403,"Wing",4.04962779156328,1.19106699751861,0,0.289129480413432,-0.174254514937275,-0.289129480413432,2.62034739454094,0,0.166674956250685,-0.166674956250685,0.455804436664117,0,0.23249289683532,NA,301,168,"Rodriguez"
"Kendall","Waston","Kendall Waston","CIN",2019,2357,"CB",18,4,13.3421678144401,0.111111111111111,1,1.517,-0.652297941703516,-0.517100931014665,3,14.3576216755909,0,0.38396983600666,-0.38396983600666,1.90107076702132,0.619198610944171,1.16668373420912,0.0842833850563703,0.127989945335553,-0.0287278295008147,-0.127989945335553,654,"CIN",2357,"CB",0.733135341535851,0.162918964785745,0.0407297411964361,0.0617911282890996,-0.0265679263485522,-0.0210613870926635,0.122189223589308,0,0.0156389920477893,-0.0156389920477893,0.0774301203368889,0.0252197991729489,0.0475187265524292,654,332,307,"Waston"
"Auston","Trusty","Auston Trusty","PHI",2019,2115,"CB",11,4,18.9830397603589,0.181818181818182,1,1.54,-0.0985003123546078,-0.540196078996919,5,18.4150460876682,0,0.350515303230752,-0.350515303230752,1.89071138222767,1.03065331300838,0.99658484480612,0.140017825363356,0.0701030606461505,-0.0491087344542653,-0.0701030606461505,124,"PHI",2115,"CB",0.499290780141844,0.181560283687943,0.0453900709219858,0.0699096092594346,-0.0044709361636134,-0.0245195383374488,0.226950354609929,0,0.0159099144728852,-0.0159099144728852,0.0858195237323198,0.04678142697343,0.045235056785526,124,339,341,"Trusty"
"Andreas","Ivan","Andreas Ivan","NYRB",2019,539,"Wing",21,6,25.503500740962,0.333333333333333,1,1.312,-0.0444608342521329,-0.311805597828543,5,20.3836661337896,2,0.576593245810742,1.42340675418926,1.88839884363928,0.628157329608946,0.962142597351163,0.0624669332299306,0.115318649162148,-0.014847885610883,0.284681350837852,331,"NYRB",539,"Wing",3.74025974025974,1.06864564007421,0.178107606679035,0.233642555457403,-0.00791881277960066,-0.0555349487783676,0.890538033395176,0.35621521335807,0.102695643038648,0.253519570319423,0.336338198496051,0.111879598594543,0.171364915298166,331,311,331,"Ivan"
"Kemar","Lawrence","Kemar Lawrence","NYRB",2019,1876,"FB/WB",5,1,24.9202996182071,0.6,1,0.456,0.298595480253469,0.54390020997642,10,18.122674819748,0,1.41186889059928,-1.41186889059928,1.86796868062286,0.0593280716951687,0.0983452688066368,0.0912199580047161,0.141186889059928,0.108780041995284,-0.141186889059928,383,"NYRB",1876,"FB/WB",0.255863539445629,0.0511727078891258,0.0511727078891258,0.0233398613231683,0.015279939288024,0.0278328465659575,0.511727078891258,0,0.0722491543163813,-0.0722491543163813,0.0955890156395496,0.00303597808248198,0.00503259371291958,383,180,342,"Lawrence"
"Emerson","Hyndman","Emerson Hyndman","ATL",2019,1059,"CM",15,6,21.6126495282315,0.2,1,1.197,0.0388793575137092,-0.19703105385963,12,24.5409180319022,1,0.667259718007254,0.332740281992746,1.86429077186688,1.59077110636812,1.01411948483729,0.0798020702573086,0.0556049765006045,-0.013135403590642,0.0277283568327288,NA,"ATL",1059,"CM",1.35977337110482,0.543909348441926,0.0906515580736544,0.108512730094924,0.00352447433552038,-0.0178611720212695,1.08781869688385,0.0906515580736544,0.0604881330771449,0.0301634249965095,0.169000863172069,0.144205879330821,0.0919315113733522,NA,298,285,"Hyndman"
"Tim","Parker","Tim Parker","NYRB",2019,2595,"CB",16,2,13.5380254918299,0.3125,0,1.469,-1.28267106220378,-1.46920771165398,4,19.9337606235118,0,0.364700958782,-0.364700958782,1.83390867043598,0,1.07902645818046,0.091825481978374,0.0911752396955,-0.091825481978374,-0.0911752396955,752,"NYRB",2595,"CB",0.591907514450867,0.0739884393063584,0,0.0543521928010723,-0.0474514150179434,-0.0543521928010723,0.147976878612717,0,0.0134918273769064,-0.0134918273769064,0.0678440201779786,0,0.0399177418055198,752,329,210,"Parker"
"Matias","Vera","Matias Vera","HOU",2019,2845,"CDM",22,0,26.6486826771703,0.5,0,1.086,-1.08610521001075,-1.08610521001075,17,27.5944600533108,1,0.742235045839062,0.257764954160938,1.82834025584982,0,1.00512494221367,0.0493684186368525,0.0436608850493566,-0.0493684186368525,0.0151626443624081,231,"HOU",2845,"CDM",0.742355008787346,0,0,0.036648892850978,-0.036648892850978,-0.036648892850978,0.573637961335677,0.0337434094903339,0.0250455410898242,0.0086978684005097,0.0616944339408022,0,0.033916342514064,231,285,55,"Vera"
"Bill","Tuiloma","Bill Tuiloma","POR",2019,2095,"CB",28,6,15.7798089123195,0.0714285714285714,1,1.529,0.0588058714869444,-0.529376588199204,4,17.4684688096931,0,0.286704300502061,-0.286704300502061,1.81608088870126,0.649088716826989,1.32162336780705,0.0546205924356858,0.0716760751255152,-0.0189063067214001,-0.0716760751255152,108,"POR",2095,"CB",1.28305489260143,0.274940334128878,0.0458233890214797,0.0700812183613955,0.00269468432589339,-0.0242578293399158,0.183293556085919,0,0.0131377626960372,-0.0131377626960372,0.0832189810574326,0.0297434447806162,0.0605612617229006,108,334,326,"Tuiloma"
"Derrick","Etienne","Derrick Etienne","NYRB, CIN",2019,736,"Wing",13,6,22.4361339261256,0.0769230769230769,1,1.111,0.516288236430629,-0.110728974170884,3,13.3392078407981,1,0.701190863343778,0.298809136656222,1.81191983751466,1.01345807204657,0.525393919916394,0.0854406903208372,0.233730287781259,-0.00851761339776027,0.0996030455520741,82,"NYRB, CIN",736,"Wing",1.69565217391304,0.782608695652174,0.130434782608696,0.144877692283159,0.067341943882256,-0.0144429096744631,0.391304347826087,0.130434782608696,0.0914596778274493,0.0389751047812464,0.236337370110608,0.132190183310422,0.0685296417282254,82,290,291,"Etienne"
"Jacob","Shaffelburg","Jacob Shaffelburg","TOR",2019,698,"Wing",11,4,21.8357811689308,0.181818181818182,0,0.749,0.117617701934548,-0.74886820928454,11,16.1247623401918,1,1.03850844077488,-0.0385084407748812,1.78737665005942,0,0.511386786859338,0.0680789281167764,0.0944098582522619,-0.0680789281167764,-0.00350076734317102,NA,"TOR",698,"Wing",1.51289398280802,0.550143266475645,0,0.102996200703891,0.0161766466844077,-0.102996200703891,1.51289398280802,0.137535816618911,0.142832106467605,-0.00529628984869427,0.245828307171496,0,0.0703339993388202,NA,238,167,"Shaffelburg"
"Rashawn","Dally","Rashawn Dally","CIN",2019,585,"F",10,4,19.4594566252408,0.2,1,1.374,-0.0454674338510335,-0.373579958964191,2,22.3402392806861,0,0.39885736609347,-0.39885736609347,1.77243732505766,0.391760701265482,0.481827764453443,0.137357995896419,0.199428683046735,-0.0373579958964191,-0.199428683046735,60,"CIN",585,"F",1.64102564102564,0.656410256410256,0.164102564102564,0.225407993265919,-0.00746132247811831,-0.0613054291633545,0.328205128205128,0,0.0654535164871334,-0.0654535164871334,0.290861509753052,0.0642889355922843,0.0790691716026162,60,320,274,"Dally"
"Robin","Lod","Robin Lod","MIN",2019,622,"Wing",13,6,18.0039650387924,0.230769230769231,0,1.533,-0.315877874055375,-1.53285408035687,6,30.7679634156729,0,0.233326344159215,-0.233326344159215,1.76618042451608,0,1.04881292003413,0.117911852335143,0.0388877240265359,-0.117911852335143,-0.0388877240265359,NA,"MIN",622,"Wing",2.0064308681672,0.92604501607717,0,0.236581980248005,-0.048752855159672,-0.236581980248005,0.92604501607717,0,0.036011783021358,-0.036011783021358,0.272593763269363,0,0.161874662899159,NA,336,243,"Lod"
"Tajon","Buchanan","Tajon Buchanan","NER",2019,434,"Wing",11,2,17.8173854344644,0.0909090909090909,0,0.823,-0.557851418064948,-0.82330456074804,2,8.04293202228306,2,0.941939167987834,1.05806083201217,1.76524372873587,0,0.504586316779941,0.0748458691589127,0.470969583993917,-0.0748458691589127,0.529030416006083,126,"NER",434,"Wing",2.4331797235023,0.442396313364055,0,0.182113451225373,-0.123395705378422,-0.182113451225373,0.442396313364055,0.442396313364055,0.208355207665512,0.234041105698544,0.390468658890885,0,0.111613563158697,126,249,44,"Buchanan"
"Osvaldo","Alonso","Osvaldo Alonso","MIN",2019,2539,"CDM",11,3,29.6843468288395,0.454545454545455,2,0.655,0.315177209912829,1.34485820215593,16,23.7019905596143,1,1.07681794684148,-0.0768179468414757,1.73195974468554,1.57757618882745,0.463607396018386,0.0595583452585515,0.0673011216775922,0.12225983655963,-0.00480112167759223,698,"MIN",2539,"CDM",0.415911776289878,0.113430484442694,0.075620322961796,0.02477101716937,0.0119169012019029,0.050849305792426,0.604962583694368,0.037810161480898,0.0407146604556052,-0.00290449897470724,0.0654856776249752,0.0596484104479853,0.0175290705071938,698,220,368,"Alonso"
"Andres","Rios","Andres Rios","SJE",2019,316,"CAM",4,2,16.2506485347492,0.5,1,1.153,-0.0448111148391424,-0.152797074334284,9,23.4003761751733,0,0.57320895066032,-0.57320895066032,1.7260060249946,0.348427190133721,0.0731978220355128,0.288199268583571,0.0636898834067022,-0.0381992685835709,-0.0636898834067022,NA,"SJE",316,"CAM",1.21518987341772,0.607594936708861,0.30379746835443,0.350216832709149,-0.0136135032422711,-0.0464193643547191,2.73417721518987,0,0.174139428048705,-0.174139428048705,0.524356260757854,0.105851298268472,0.0222373130234469,NA,295,355,"Rios"
"Mohamed","El-Munir","Mohamed El-Munir","LAFC",2019,658,"FB/WB",11,3,26.2875004106782,0.272727272727273,1,0.474,-0.0771966352285258,0.526447829388044,10,20.8018757363943,0,1.2293096473603,-1.2293096473603,1.70286181797226,0.00261512394401296,0.323033628244159,0.0430501973283596,0.12293096473603,0.0478588935807313,-0.12293096473603,203,"LAFC",658,"FB/WB",1.6048632218845,0.437689969604863,0.145896656534954,0.0690896783871547,-0.0112627309755904,0.0768069781477997,1.45896656534954,0,0.179352167396032,-0.179352167396032,0.248441845783187,0.000381537839855994,0.0471295263091782,203,184,297,"El-Munir"
"Walker","Zimmerman","Walker Zimmerman","LAFC",2019,2325,"CB",21,5,13.4823543491491,0,1,1.343,-0.180438875064663,-0.343343147743434,5,20.2676940233349,0,0.359455119316916,-0.359455119316916,1.70279826706035,1.68198662852221,1.32140351379922,0.0639687213211159,0.0718910238633833,-0.0163496737020683,-0.0718910238633833,600,"LAFC",2325,"CB",0.867096774193548,0.206451612903226,0.0412903225806452,0.0554670719068257,-0.00745037935750868,-0.0141767493261805,0.206451612903226,0,0.0148420178298598,-0.0148420178298598,0.0703090897366855,0.069449770468014,0.0545611773439676,600,318,263,"Zimmerman"
